timestamp,ecg,pnum,condition
1671250099.49,658,5,baseline2
1671250100.148,696,5,baseline2
1671250100.844,720,5,baseline2
1671250101.564,752,5,baseline2
1671250102.316,764,5,baseline2
1671250103.08,759,5,baseline2
1671250103.839,707,5,baseline2
1671250104.546,676,5,baseline2
1671250105.222,686,5,baseline2
1671250105.908,715,5,baseline2
1671250106.623,729,5,baseline2
1671250107.352,754,5,baseline2
1671250108.106,715,5,baseline2
1671250108.821,693,5,baseline2
1671250109.514,721,5,baseline2
1671250110.235,739,5,baseline2
1671250110.974,729,5,baseline2
1671250111.703,713,5,baseline2
1671250112.416,725,5,baseline2
1671250113.141,743,5,baseline2
1671250113.884,739,5,baseline2
1671250114.623,715,5,baseline2
1671250115.338,742,5,baseline2
1671250116.08,751,5,baseline2
1671250116.831,769,5,baseline2
1671250117.6,719,5,baseline2
1671250118.319,700,5,baseline2
1671250119.019,729,5,baseline2
1671250119.748,751,5,baseline2
1671250120.499,766,5,baseline2
1671250121.265,745,5,baseline2
1671250122.01,666,5,baseline2
1671250122.676,712,5,baseline2
1671250123.388,735,5,baseline2
1671250124.123,757,5,baseline2
1671250124.88,728,5,baseline2
1671250125.608,741,5,baseline2
1671250126.349,769,5,baseline2
1671250127.118,781,5,baseline2
1671250127.899,780,5,baseline2
1671250128.679,762,5,baseline2
1671250129.441,662,5,baseline2
1671250130.103,701,5,baseline2
1671250130.804,725,5,baseline2
1671250131.529,750,5,baseline2
1671250132.279,700,5,baseline2
1671250132.979,744,5,baseline2
1671250133.723,764,5,baseline2
1671250134.487,781,5,baseline2
1671250135.268,777,5,baseline2
1671250136.045,730,5,baseline2
1671250136.775,720,5,baseline2
1671250137.495,745,5,baseline2
1671250138.24,765,5,baseline2
1671250139.005,769,5,baseline2
1671250139.774,751,5,baseline2
1671250140.525,701,5,baseline2
1671250141.226,738,5,baseline2
1671250141.964,760,5,baseline2
1671250142.724,696,5,baseline2
1671250143.42,738,5,baseline2
1671250144.158,742,5,baseline2
1671250144.9,754,5,baseline2
1671250145.654,764,5,baseline2
1671250146.418,783,5,baseline2
1671250147.201,781,5,baseline2
1671250147.982,770,5,baseline2
1671250148.752,744,5,baseline2
1671250149.496,668,5,baseline2
1671250150.164,672,5,baseline2
1671250150.836,684,5,baseline2
1671250151.52,712,5,baseline2
1671250152.232,750,5,baseline2
1671250152.982,706,5,baseline2
1671250153.688,743,5,baseline2
1671250154.431,704,5,baseline2
1671250155.135,747,5,baseline2
1671250155.882,755,5,baseline2
1671250156.637,750,5,baseline2
1671250157.387,750,5,baseline2
1671250158.137,730,5,baseline2
1671250158.867,725,5,baseline2
1671250159.592,656,5,baseline2
1671250160.248,686,5,baseline2
1671250160.934,712,5,baseline2
1671250161.646,743,5,baseline2
1671250162.389,760,5,baseline2
1671250163.149,718,5,baseline2
1671250163.867,708,5,baseline2
1671250164.575,727,5,baseline2
1671250165.302,761,5,baseline2
1671250166.063,766,5,baseline2
1671250166.829,759,5,baseline2
1671250167.588,730,5,baseline2
1671250168.318,660,5,baseline2
1671250168.978,684,5,baseline2
1671250169.662,716,5,baseline2
1671250170.378,712,5,baseline2
1671250171.09,759,5,baseline2
1671250171.849,779,5,baseline2
1671250172.628,806,5,baseline2
1671250173.434,811,5,baseline2
1671250174.245,794,5,baseline2
1671250175.039,791,5,baseline2
1671250175.83,793,5,baseline2
1671250176.623,789,5,baseline2
1671250177.412,782,5,baseline2
1671250178.194,792,5,baseline2
1671250178.986,793,5,baseline2
1671250179.779,781,5,baseline2
1671250180.56,763,5,baseline2
1671250181.323,669,5,baseline2
1671250181.992,684,5,baseline2
1671250182.676,704,5,baseline2
1671250183.38,744,5,baseline2
1671250184.124,702,5,baseline2
1671250184.826,717,5,baseline2
1671250185.543,764,5,baseline2
1671250186.307,778,5,baseline2
1671250187.085,736,5,baseline2
1671250187.821,748,5,baseline2
1671250188.569,760,5,baseline2
1671250189.329,765,5,baseline2
1671250190.094,739,5,baseline2
1671250190.833,731,5,baseline2
1671250191.564,752,5,baseline2
1671250192.316,768,5,baseline2
1671250193.084,781,5,baseline2
1671250193.865,782,5,baseline2
1671250194.647,767,5,baseline2
1671250195.414,749,5,baseline2
1671250196.163,686,5,baseline2
1671250196.849,712,5,baseline2
1671250197.561,720,5,baseline2
1671250198.281,746,5,baseline2
1671250199.027,740,5,baseline2
1671250199.767,781,5,baseline2
1671250200.548,775,5,baseline2
1671250201.323,726,5,baseline2
1671250202.049,736,5,baseline2
1671250202.785,751,5,baseline2
1671250803.193,544,5,stress
1671250803.737,553,5,stress
1671250804.29,543,5,stress
1671250804.833,524,5,stress
1671250805.357,508,5,stress
1671250805.865,510,5,stress
1671250806.375,516,5,stress
1671250806.891,531,5,stress
1671250807.422,545,5,stress
1671250807.967,549,5,stress
1671250808.516,536,5,stress
1671250809.052,523,5,stress
1671250809.575,501,5,stress
1671250810.076,490,5,stress
1671250810.566,491,5,stress
1671250811.057,488,5,stress
1671250811.545,481,5,stress
1671250812.026,476,5,stress
1671250812.502,481,5,stress
1671250812.983,485,5,stress
1671250813.468,491,5,stress
1671250813.959,499,5,stress
1671250814.458,490,5,stress
1671250814.948,480,5,stress
1671250815.428,472,5,stress
1671250815.9,476,5,stress
1671250816.376,482,5,stress
1671250816.858,475,5,stress
1671250817.333,478,5,stress
1671250817.811,480,5,stress
1671250818.291,488,5,stress
1671250818.779,498,5,stress
1671250819.277,500,5,stress
1671250819.777,493,5,stress
1671250820.27,478,5,stress
1671250820.748,468,5,stress
1671250821.216,462,5,stress
1671250821.678,465,5,stress
1671250822.143,470,5,stress
1671250822.613,479,5,stress
1671250823.092,488,5,stress
1671250823.58,486,5,stress
1671250824.066,485,5,stress
1671250824.551,487,5,stress
1671250825.038,476,5,stress
1671250825.514,473,5,stress
1671250825.987,476,5,stress
1671250826.463,475,5,stress
1671250826.938,481,5,stress
1671250827.419,488,5,stress
1671250827.907,486,5,stress
1671250828.393,473,5,stress
1671250828.866,466,5,stress
1671250829.332,464,5,stress
1671250829.796,471,5,stress
1671250830.267,471,5,stress
1671250830.738,484,5,stress
1671250831.222,493,5,stress
1671250831.715,499,5,stress
1671250832.214,513,5,stress
1671250832.727,519,5,stress
1671250833.246,536,5,stress
1671250833.782,544,5,stress
1671250834.326,541,5,stress
1671250834.867,528,5,stress
1671250835.395,526,5,stress
1671250835.921,505,5,stress
1671250836.426,480,5,stress
1671250836.906,475,5,stress
1671250837.381,479,5,stress
1671250837.86,483,5,stress
1671250838.343,492,5,stress
1671250838.835,504,5,stress
1671250839.339,510,5,stress
1671250839.849,536,5,stress
1671250840.385,560,5,stress
1671250840.945,528,5,stress
1671250841.473,528,5,stress
1671250842.001,534,5,stress
1671250842.535,545,5,stress
1671250843.08,558,5,stress
1671250843.638,545,5,stress
1671250844.183,529,5,stress
1671250844.712,534,5,stress
1671250845.246,550,5,stress
1671250845.796,566,5,stress
1671250846.362,570,5,stress
1671250846.932,543,5,stress
1671250847.475,531,5,stress
1671250848.006,546,5,stress
1671250848.552,576,5,stress
1671250849.128,597,5,stress
1671250849.725,577,5,stress
1671250850.302,589,5,stress
1671250850.891,566,5,stress
1671250851.457,538,5,stress
1671250851.995,528,5,stress
1671250852.523,504,5,stress
1671250853.027,508,5,stress
1671250853.535,512,5,stress
1671250854.047,518,5,stress
1671250854.565,549,5,stress
1671250855.114,587,5,stress
1671250855.701,545,5,stress
1671250856.246,508,5,stress
1671250856.754,512,5,stress
1671250857.266,530,5,stress
1671250857.796,554,5,stress
1671250858.35,577,5,stress
1671250858.927,591,5,stress
1671250859.518,585,5,stress
1671250860.103,589,5,stress
1671250860.692,577,5,stress
1671250861.269,585,5,stress
1671250861.854,559,5,stress
1671250862.413,514,5,stress
1671250862.927,502,5,stress
1671250863.429,511,5,stress
1671250863.94,533,5,stress
1671250864.473,572,5,stress
1671250865.045,603,5,stress
1671250865.648,607,5,stress
1671250866.255,611,5,stress
1671250866.866,603,5,stress
1671250867.469,585,5,stress
1671250868.054,516,5,stress
1671250868.57,519,5,stress
1671250869.089,534,5,stress
1671250869.623,566,5,stress
1671250870.189,636,5,stress
1671250870.825,629,5,stress
1671250871.454,635,5,stress
1671250872.089,642,5,stress
1671250872.731,600,5,stress
1671250873.331,562,5,stress
1671250873.893,550,5,stress
1671250874.443,560,5,stress
1671250875.003,600,5,stress
1671250875.603,632,5,stress
1671250876.235,636,5,stress
1671250876.871,643,5,stress
1671250877.514,618,5,stress
1671250878.132,603,5,stress
1671250878.735,552,5,stress
1671250879.287,543,5,stress
1671250879.83,545,5,stress
1671250880.375,583,5,stress
1671250880.958,608,5,stress
1671250881.566,629,5,stress
1671250882.195,592,5,stress
1671250882.787,615,5,stress
1671250883.402,643,5,stress
1671250884.045,670,5,stress
1671250884.715,685,5,stress
1671250885.4,673,5,stress
1671250886.073,664,5,stress
1671250886.737,663,5,stress
1671250887.4,630,5,stress
1671250888.03,653,5,stress
1671250888.683,652,5,stress
1671250889.335,618,5,stress
1671250889.953,631,5,stress
1671250890.584,599,5,stress
1671250891.183,611,5,stress
1671250891.794,623,5,stress
1671250892.417,644,5,stress
1671250893.061,669,5,stress
1671250893.73,675,5,stress
1671250894.405,663,5,stress
1671250895.068,660,5,stress
1671250895.728,631,5,stress
1671250896.359,613,5,stress
1671250896.972,604,5,stress
1671250897.576,592,5,stress
1671250898.168,578,5,stress
1671250898.746,599,5,stress
1671250899.345,637,5,stress
1671250899.982,648,5,stress
1671250900.63,651,5,stress
1671250901.281,645,5,stress
1671250901.926,648,5,stress
1671250902.574,667,5,stress
1671250903.241,673,5,stress
1671250903.914,683,5,stress
1671250904.597,679,5,stress
1671250905.276,665,5,stress
1671250905.941,650,5,stress
1671250906.591,647,5,stress
1671250907.238,641,5,stress
1671250907.879,635,5,stress
1671250908.514,621,5,stress
1671250909.135,586,5,stress
1671250909.721,581,5,stress
1671250910.302,633,5,stress
1671250910.935,677,5,stress
1671250911.612,655,5,stress
1671250912.267,671,5,stress
1671250912.938,625,5,stress
1671250913.563,580,5,stress
1671250914.143,572,5,stress
1671250914.715,588,5,stress
1671250915.303,612,5,stress
1671250915.915,643,5,stress
1671250916.558,643,5,stress
1671250917.201,662,5,stress
1671250917.863,667,5,stress
1671250918.53,637,5,stress
1671250919.167,635,5,stress
1671250919.802,649,5,stress
1671250920.451,668,5,stress
1671250921.119,643,5,stress
1671250921.762,654,5,stress
1671250922.416,670,5,stress
1671250923.086,670,5,stress
1671250923.756,638,5,stress
1671250924.394,656,5,stress
